"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"si:ch73-28h20.1","si:ch73-28h20.1",8.48901201660161,0.320204831235655,3.1292433040293e-08,0.000773267312858679,0.512,0.487,4.2403612982545,7.12657395339373,6.95645278585022,15.632660028908,47.0106985525488,62.7906976744186,51.219512195122,95
"CT573282.1","CT573282.1",6.08546596163732,-0.759368137787225,3.34857913510188e-08,0.000827467390075026,0.317,0.793,16.6224457494675,1.0744451914302,5.80091858060876,0.844054325042809,85.7142857142857,10.8527131782946,31.7073170731707,10
"rps15a","rps15a",9.96186909156496,0.0986914171761942,4.34762325628127e-08,0.00107434118285966,0.841,0.762,7.41223832704017,9.0431046832723,10.4406277271619,12.9515056287854,75.8967904342354,77.5193798449613,84.1463414634146,90
"rplp1","rplp1",15.8260111928114,0.0902400364834415,4.87703808671665e-08,0.00120516488160855,0.878,0.91,14.4540726804229,15.4752227665981,17.7019121704356,15.6728371537889,91.3152926368785,89.1472868217054,87.8048780487805,80
"RPL41","RPL41",22.1817815424178,0.0605621272493455,4.94078430689322e-08,0.00122091721007638,0.927,0.959,20.6573145082298,21.5167525313124,24.6008283236266,21.9522308065025,95.8464443045941,95.3488372093023,92.6829268292683,100
"tmsb4x","tmsb4x",15.8167606580388,0.0878831393784032,6.7962861844164e-08,0.00167943027903114,0.902,0.869,12.8972952005447,16.3849167453865,17.1184182282728,16.8664124579511,86.3436123348018,92.2480620155039,90.2439024390244,100
"slc25a5","slc25a5",28.6541306010505,0.00065099392534762,9.82065158787844e-08,0.00242678121388064,0.988,0.982,24.9905427544417,25.3269664164757,27.4030986325636,36.895914600721,98.1120201384519,98.4496124031008,98.780487804878,100
"laptm4b","laptm4b",17.8423716859869,0.0138561072803338,1.08906330629168e-07,0.00269118433617737,0.951,0.914,16.3487598947228,19.8091260432778,18.4909050377536,16.7206957681933,91.5040906230333,91.4728682170543,95.1219512195122,85
"cnga3a","cnga3a",11.1578569452166,0.142612289200476,1.46054547316534e-07,0.00360915391873887,0.646,0.717,12.2453386842026,13.4063168737225,13.1080443916369,5.87172783130428,70.9880427942102,80.6201550387597,64.6341463414634,70
"rps29","rps29",5.00468793185973,0.156409198108012,1.61783013771003e-07,0.00399782005329525,0.683,0.588,4.62549122677506,4.28939655083794,6.72747887743185,4.37638507239406,59.7230962869729,50.3875968992248,68.2926829268293,40
"rpl38","rpl38",3.7579295851814,0.137512296525447,1.86245993132183e-07,0.00460232473628937,0.598,0.473,3.06847459203163,2.65580558315854,4.8815645107656,4.42587365476984,47.9546884833228,38.7596899224806,59.7560975609756,50
"tpt1","tpt1",4.06079225113881,0.1481181044298,2.09758405803876e-07,0.00518333996581959,0.659,0.551,4.01390121682852,4.18527462652702,5.58428369681454,2.45970946438515,56.0730018879799,46.5116279069767,65.8536585365854,35
"si:dkey-65b13.13","si:dkey-65b13.13",5.67260924014808,0.175221039630086,2.79720564990988e-07,0.00691217488149232,0.622,0.567,5.18330673167516,5.8239797679662,6.75523438846773,4.92791607248321,56.6393958464443,59.6899224806201,62.1951219512195,45
"gnb3b","gnb3b",89.9704592860449,-0.0252421819250457,2.95189656247195e-07,0.00729443159552444,0.988,0.995,81.3053940561958,90.1153740659713,86.5476016011697,101.913467420843,99.5594713656388,99.2248062015504,98.780487804878,100
"htra1b","htra1b",2.47896776370648,0.226810177234197,3.15935056174312e-07,0.00780707117312343,0.439,0.3,1.8934842722992,2.14134692560614,3.41582317332409,2.46521668359648,30.2076777847703,27.906976744186,43.9024390243902,30
"rpl32","rpl32",12.7061033538415,0.0795523345558489,3.30490715294461e-07,0.00816675606564142,0.878,0.849,10.2891542872694,10.7457610005834,13.2868889548417,16.5026091726716,85.5884203901825,76.7441860465116,87.8048780487805,85
"thrb","thrb",1.52864319276104,-0.584934295462317,3.66201887069028e-07,0.00904921483136274,0.122,0.532,4.89581706436118,0.429715162363731,0.789040544319233,0,57.5833857772184,6.97674418604651,12.1951219512195,0
"arg2","arg2",12.2221147240486,0.0859239884966292,4.03127800290628e-07,0.00996169107298171,0.72,0.768,12.9798988949417,13.0790635900592,14.8558653990034,7.97363101219026,77.1554436752675,73.6434108527132,71.9512195121951,65
"rps27a","rps27a",4.86917492536349,0.130726361717931,4.05566078281639e-07,0.0100219433604176,0.671,0.575,4.33350796670161,3.7094862662257,5.76817408832911,5.66553138019753,58.4015103838892,46.5116279069767,67.0731707317073,60
"eml1","eml1",3.18943490998907,0.167268928949442,4.70024109150792e-07,0.0116147657612252,0.415,0.426,3.913437790163,3.17711079462858,4.76831235549756,0.898878699667138,43.5494021397105,34.8837209302326,41.4634146341463,15
"sagb","sagb",4.00991394994922,0.199866111833099,5.66691856206496e-07,0.0140035224587187,0.39,0.361,2.71224617106259,3.74732511780373,5.14787941742074,4.43220509350982,36.1233480176211,33.3333333333333,39.0243902439024,50
"irbp","irbp",14.4011944204304,0.136974072855383,6.07531929429686e-07,0.015012721508137,0.902,0.811,12.9885464955944,11.7312207293079,15.6999128592069,17.1850975976125,81.2460667086218,80.6201550387597,90.2439024390244,70
"slc24a2","slc24a2",10.3083981968005,0.105625685658454,6.45568781875674e-07,0.0159526501689298,0.805,0.787,10.8734299967587,9.88464800209192,13.0713400757274,7.40417471262415,79.2322215229704,74.4186046511628,80.4878048780488,65
"h3f3b.1.2","h3f3b.1.2",2.29533459130122,0.153134702053037,9.31425852989408e-07,0.0230164642532213,0.439,0.342,2.0268681551998,1.61096248007505,3.22355688810154,2.3199508418285,35.1164254247955,24.031007751938,43.9024390243902,30
"RPL37A","RPL37A",9.37090642122878,0.066474263828195,9.86383819201289e-07,0.024374530556283,0.866,0.777,8.16603496637639,8.94544872981139,10.3552277038548,10.0169142848725,77.8477029578351,75.1937984496124,86.5853658536585,80
"rpl17","rpl17",3.97691134588699,0.12384795434612,1.14653170542362e-06,0.0283319449727231,0.598,0.522,3.5973498970906,3.98764057003246,4.96074009498776,3.36191482143713,52.6117054751416,48.8372093023256,59.7560975609756,45
"nme2b.1","nme2b.1",2.79179708801572,0.144519446845617,1.16697935307655e-06,0.0288372267938746,0.415,0.333,2.01601720892461,2.33333228582053,3.51953674826779,3.29830210904996,33.3543108873505,31.0077519379845,41.4634146341463,40
"rps3a","rps3a",3.67611696579249,0.128530475014095,1.21236930362852e-06,0.0299588578619642,0.561,0.456,2.96539777539134,2.69028983280251,4.85142288759014,4.19735736738598,46.3184392699811,36.4341085271318,56.0975609756098,50
"opn1lw2","opn1lw2",18.2495597680236,-1.08004902634555,1.31652890748151e-06,0.0325327458327756,0.451,0.628,48.8417552878539,3.49678926867211,13.4747986382924,7.18489587727608,66.2051604782882,26.3565891472868,45.1219512195122,25
"hnrnpaba","hnrnpaba",2.70931793818014,0.124534776295457,1.35950714255825e-06,0.0335947809997569,0.415,0.426,2.55542266662455,2.77080652207632,3.72567857398784,1.78536399003185,42.9830081812461,40.3100775193798,41.4634146341463,25
"cirbpa","cirbpa",5.43818016852336,0.101555795382217,1.44402043495177e-06,0.0356831889680931,0.646,0.593,5.20403489852037,5.07192167972115,6.60740131827948,4.86936277757243,59.7860289490245,55.0387596899225,64.6341463414634,50
"gnat2","gnat2",43.48253274063,-0.0542497313316495,1.62534275991115e-06,0.0401638449401644,1,0.976,44.0887594546125,49.9628191616153,42.6215619694591,37.2569903768331,97.608558842039,98.4496124031008,100,95
"atf4b","atf4b",2.27059572645333,0.127553168891784,1.63250758342114e-06,0.0403408948939198,0.476,0.341,1.94567302568324,1.83503808905055,3.24531252660978,2.05635926446977,34.4241661422278,30.2325581395349,47.5609756097561,30
"rps5","rps5",5.92729260571045,0.108497006277222,1.67710284860816e-06,0.0414428884919563,0.744,0.6,4.69614614170063,4.8799001056605,6.50837738140091,7.62474679407977,60.7300188797986,48.8372093023256,74.390243902439,75
"PDE6H","PDE6H",2.63864354053788,0.144937237825184,2.15313029319687e-06,0.0532060026751878,0.39,0.33,2.89223288790265,1.59522301264224,5.20392411244656,0.863194149160056,34.4241661422278,18.6046511627907,39.0243902439024,10
"rpl39","rpl39",9.08437158939966,0.0533255005549951,2.19391142283052e-06,0.0542137451695651,0.89,0.764,8.46332112397748,7.37908584349007,10.877727479635,9.61735191049605,77.2183763373191,65.8914728682171,89.0243902439024,80
"impdh1a","impdh1a",2.49496585802357,0.159933092688433,2.25444938138302e-06,0.0557096986633557,0.378,0.342,2.05267148099095,2.69718591781277,2.86904787096934,2.36095816232121,34.0465701699182,36.4341085271318,37.8048780487805,35
"rps6","rps6",5.5609651878828,0.102527403293946,2.34206403795922e-06,0.0578747444420104,0.598,0.594,4.58754903400546,5.15658836289954,6.0384411565289,6.46128219809728,59.8489616110761,54.2635658914729,59.7560975609756,60
"rplp2","rplp2",8.89455189544902,0.0549056231750562,2.56943758021652e-06,0.0634933720447303,0.78,0.775,7.84833570532548,9.18664576282065,9.80694308302958,8.73628303062038,77.4071743234739,79.8449612403101,78.0487804878049,70
"rps21","rps21",5.74261424963662,0.0845783402417053,2.57547813419019e-06,0.0636426401739737,0.732,0.613,4.83707555432935,5.46418836970404,7.06382529711911,5.60536777739399,61.2334801762115,65.1162790697674,73.1707317073171,45
"nsfa","nsfa",2.78023782137956,0.122029511006343,2.59483481740395e-06,0.0641209631728691,0.512,0.414,2.51165681236941,2.15287779658397,3.59916980777572,2.85724686878914,42.4795468848332,28.6821705426357,51.219512195122,35
"rpl3","rpl3",6.94454735362728,0.0866859658646707,2.88292162709547e-06,0.071239876327156,0.756,0.706,6.21466116134054,6.53669742610426,7.81841520398529,7.20841562307901,71.176840780365,63.5658914728682,75.609756097561,70
