"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"hspe1","hspe1",2.21585580566299,0.142687364205384,0.0239068907378567,1,0.4,0.27,1.54815495841673,1.6322366818589,1.82034826344274,3.8626833189336,27.1239773442417,23.2558139534884,30.4878048780488,40
"cdk5r2b","cdk5r2b",4.98541187784557,-0.534676839588171,0.0240838104448902,1,0.3,0.692,6.61761271472174,4.89130297089417,5.91243225320532,2.52029957256106,70.6104468219006,55.0387596899225,63.4146341463415,30
"chchd10","chchd10",20.0877706449573,0.0118095003863103,0.0243245689363885,1,0.95,0.932,18.7514458895944,19.3583024680237,17.2382890461408,25.0030451760702,93.3291378225299,90.6976744186046,93.9024390243902,95
"apoeb","apoeb",3.64773362539532,-0.662488740121447,0.0253232278159472,1,0.15,0.437,5.07857507778741,4.41609556938569,4.05207669464323,1.04418715976495,43.9899307740717,39.5348837209302,45.1219512195122,15
"si:ch73-141c7.1","si:ch73-141c7.1",4.77738615973625,-0.546240433181594,0.025679822588416,1,0.25,0.563,5.38092351063971,4.87869007976517,7.25232798559162,1.59760306294848,56.5764631843927,51.1627906976744,58.5365853658537,25
"dap1b","dap1b",3.71974535748778,0.0791988372528362,0.0258851236113185,1,0.5,0.372,2.39799460312227,2.95127187778863,4.51739614873435,5.01231880030589,37.1302706104468,33.3333333333333,45.1219512195122,50
"cfl1","cfl1",4.42967533559169,0.11298686339289,0.0259924313289505,1,0.6,0.453,3.07681976934686,4.15741287805862,4.79989970232981,5.68456899263146,44.8080553807426,48.8372093023256,48.780487804878,60
"rps5","rps5",5.92729260571045,0.0574258292714126,0.0264832274272237,1,0.75,0.605,4.69614614170063,4.8799001056605,6.50837738140091,7.62474679407977,60.7300188797986,48.8372093023256,74.390243902439,75
"hexb","hexb",5.80794485461116,-0.563839659051608,0.0269462328694384,1,0.5,0.778,10.5071382844634,2.38121460001485,5.70817998077587,4.6352465531905,82.8823159219635,31.0077519379845,52.4390243902439,50
"khdrbs1a","khdrbs1a",4.39706088415179,0.0836835868969551,0.0278575253203195,1,0.55,0.529,3.58063315266414,4.09211466945441,4.04062514929372,5.87487056519487,53.178099433606,51.1627906976744,51.219512195122,55
"ywhabl","ywhabl",3.06437040855314,0.107420248620837,0.0286129233083889,1,0.5,0.416,2.6088015031584,3.08217000428673,1.80721469183416,4.75929543493329,42.35368156073,40.3100775193798,29.2682926829268,50
"nat16","nat16",2.70889443524511,0.174119987680537,0.0286941624344951,1,0.3,0.273,1.70958865169304,1.92088431500787,2.6777443088879,4.52736046539165,27.1239773442417,24.8062015503876,35.3658536585366,30
"cnga1","cnga1",5.09781648696678,0.235294369096722,0.0295752601477739,1,0.6,0.388,3.45431202712217,4.84565019638571,5.01491618275962,7.07638754159964,38.9553178099434,36.4341085271318,40.2439024390244,60
"eno1b","eno1b",5.62888765240026,0.0863382029487252,0.0299896336704041,1,0.7,0.622,4.87133043880096,5.71249291150644,4.37706018726504,7.55466707202858,62.9326620516048,58.1395348837209,54.8780487804878,70
"atp1b2a","atp1b2a",2.62289434452844,-0.487215758126857,0.0311107079322429,1,0.1,0.488,3.30534851960213,2.78510838773463,3.84621227590207,0.554908194874944,49.2762743864065,40.3100775193798,53.6585365853659,10
"pde6c","pde6c",17.1532506608374,-0.586690883550256,0.0316381619268905,1,0.85,0.925,19.6928841970825,18.5809123869178,18.5441885286058,11.7950175307434,92.8886091881687,92.2480620155039,85.3658536585366,85
"atp5j2","atp5j2",8.70387792525228,-0.0569339217523521,0.033455390057692,1,0.8,0.771,8.20300811192099,7.07953980273789,7.66938402110101,11.8635797652492,78.2252989301447,66.6666666666667,70.7317073170732,80
"kera","kera",12.6334806378712,-0.615185639090233,0.034244995534848,1,0.35,0.472,6.29174731211751,20.0826126975317,20.6447916499599,3.51477089187583,43.2347388294525,77.5193798449613,75.609756097561,35
"cox7b","cox7b",12.8299890098697,-0.0262295543793589,0.0350603011240698,1,0.95,0.872,12.2162104660779,9.73830488384914,12.7291277864224,16.6363129031293,87.9798615481435,76.7441860465116,87.8048780487805,95
"cox4i2","cox4i2",4.03830241781901,-0.47593836476555,0.0353397551913708,1,0.2,0.639,5.74484533493189,4.70136428720951,4.04424450097905,1.66275554815559,65.1982378854625,53.4883720930233,54.8780487804878,20
"spock3","spock3",9.67039899288151,0.0978442520525525,0.0357316835251634,1,0.7,0.626,5.56220364692567,8.36641958297083,13.6271584835311,11.1258142580984,61.0446821900566,67.4418604651163,85.3658536585366,70
"h3f3b.1.1","h3f3b.1.1",3.46842360030966,0.0809690625336671,0.0360468037244426,1,0.6,0.412,2.47558620978932,2.91486629805404,3.64812147158386,4.83512042181142,40.9691629955947,39.5348837209302,47.5609756097561,60
"vamp1","vamp1",2.48813637873562,0.163672997715882,0.0362971503931379,1,0.3,0.277,1.79095764485562,2.56310195557255,1.71692010821267,3.88156580630164,27.5645059786029,31.7829457364341,23.1707317073171,30
"cox6c","cox6c",6.50276464333691,0.0699270144787484,0.0371529951945085,1,0.65,0.661,5.94128337047377,4.64933896297994,6.10395284825827,9.31648339163567,67.2120830711139,55.8139534883721,59.7560975609756,65
"six7","six7",2.33441693688782,-0.549130166447492,0.0375700231917864,1,0.05,0.402,3.45461469663177,2.79146595798092,2.86737184630184,0.224215246636771,41.2838263058527,31.7829457364341,32.9268292682927,5
"leo1","leo1",2.78613751213596,-0.513488741185474,0.0383680390504008,1,0.2,0.523,5.14368064417989,2.2547500930781,2.10677991455295,1.63933939673289,54.940213971051,32.5581395348837,31.7073170731707,20
"slc38a5a","slc38a5a",3.10810773692271,-0.541560550812325,0.0398202271718884,1,0.1,0.423,3.61285855248825,3.16957097719091,4.84256216323999,0.807439254771676,42.5424795468848,33.3333333333333,52.4390243902439,10
"pde6a","pde6a",2.21065451858401,0.166612263088775,0.039883654904522,1,0.35,0.246,1.47888516236238,1.84106682728638,1.81087535147288,3.71179073321442,24.4808055380743,24.031007751938,28.0487804878049,35
"atp5e","atp5e",16.3572284086119,-0.10318948597865,0.040183603120485,1,1,0.921,15.8273431898876,13.0431990231368,16.1308900144049,20.4274814070182,92.825676526117,83.7209302325581,90.2439024390244,100
"cngb3.1","cngb3.1",2.0473803450435,-0.514455391816569,0.0406983541771521,1,0.05,0.412,3.81131143415457,1.9519706503792,2.14698768994351,0.279251605696733,42.9830081812461,27.1317829457364,29.2682926829268,5
"pdca","pdca",3.07755654520575,0.140840955673236,0.041032637134205,1,0.45,0.304,1.93140227478466,3.10583732728671,2.74432153607347,4.52866504267815,30.3335431088735,33.3333333333333,28.0487804878049,45
"sept15","sept15",2.27263007461866,0.231172328860614,0.0415658688472806,1,0.35,0.21,1.26778120215855,1.58766233232922,2.60390780457984,3.63116895940704,20.8307111390812,20.9302325581395,24.390243902439,35
"si:ch211-51e12.7","si:ch211-51e12.7",1.51251653602702,0.152115714736889,0.0418480648873649,1,0.35,0.244,1.22430009740151,1.48114516695768,1.12413395685419,2.2204869228947,24.8584015103839,22.4806201550388,19.5121951219512,35
"atp5h","atp5h",8.38346689697137,0.0251143284841473,0.0434859688499097,1,0.85,0.776,7.68594174805817,6.7976558425764,8.31334467615366,10.7369253210972,78.4140969162996,68.9922480620155,75.609756097561,85
"pcbp2","pcbp2",2.27665093958739,0.10337125699508,0.0445988752864997,1,0.45,0.306,1.59043221768683,2.3907622059688,1.823904049703,3.30150528499092,30.3335431088735,32.5581395348837,31.7073170731707,45
"COX5B (1 of many).1","COX5B (1 of many).1",5.22060096680252,0.0429377577396187,0.0450062835265629,1,0.7,0.629,5.22025157589831,3.65601082600341,4.5499395735215,7.45620189178685,64.4430459408433,48.062015503876,57.3170731707317,70
"eml1","eml1",3.18943490998907,-0.530059746214568,0.0451740454217157,1,0.15,0.428,3.913437790163,3.17711079462858,4.76831235549756,0.898878699667138,43.5494021397105,34.8837209302326,41.4634146341463,15
"vdac2","vdac2",3.0056742454972,0.0913497785882278,0.0458459395904728,1,0.55,0.414,2.51552024436391,2.47623871348686,2.78870398099698,4.24223404314103,41.5984896161108,37.984496124031,42.6829268292683,55
"rpl10a","rpl10a",4.60416990211848,0.0812703127242267,0.0465434742122024,1,0.5,0.542,3.77663457666569,4.16778931664712,4.73929419026646,5.73296152489467,54.7514159848962,49.6124031007752,51.219512195122,50
"eif1b","eif1b",3.86406114431629,0.0765400771223342,0.0467239990743828,1,0.55,0.495,3.11945187503727,3.5189707880353,3.69433404359547,5.12348787059711,50.2202643171806,42.6356589147287,46.3414634146341,55
"chac1","chac1",3.03792096623034,0.0708547227043675,0.0468351868502165,1,0.35,0.357,2.0009368583938,2.98982742315577,2.9461393188713,4.21478026450049,35.0534927627439,39.5348837209302,41.4634146341463,35
"cst3","cst3",11.3137872967634,-0.597492496976563,0.0468953766397651,1,0.75,0.856,15.1483349583077,10.5873654047077,10.7857312562351,8.73371756780309,86.6582756450598,75.1937984496124,80.4878048780488,75
"psmb7","psmb7",1.60464296446687,0.122535690962244,0.0475030197148599,1,0.35,0.238,1.17548576591528,1.13529135865319,1.50705597715555,2.60073875614345,23.9144115796098,21.7054263565891,25.609756097561,35
"itm2cb","itm2cb",3.46552591236791,-0.471668908564797,0.0484003428127142,1,0.2,0.508,4.24433141440446,3.87346761423349,4.53359637339497,1.21070824743873,51.6047828823159,42.6356589147287,48.780487804878,20
"rgs9a","rgs9a",5.49830839921502,-0.479812000344256,0.0487646153758408,1,0.35,0.69,6.80636800819872,7.29435456690655,5.02938934709922,2.86312167465561,69.9811202013845,64.3410852713178,57.3170731707317,35
"ppiab","ppiab",7.00276154059789,0.0569277599351087,0.0496061518110861,1,0.6,0.701,6.18268147724496,6.91343986365795,6.10702545430735,8.80789936718127,70.9251101321586,62.7906976744186,64.6341463414634,60
"tkta","tkta",2.96192740712349,0.077532633035086,0.0503806833714784,1,0.6,0.384,2.61599078710075,2.37729712147394,2.24741847431025,4.60700324560904,39.332913782253,30.2325581395349,32.9268292682927,60
"atp1a3b","atp1a3b",5.77558059476442,-0.528728915258518,0.0509770961630597,1,0.45,0.677,6.75330089363995,5.95971017901179,7.08025445551911,3.30905685088683,68.4078036500944,60.4651162790698,64.6341463414634,45
"ybx1","ybx1",6.72761325969234,0.00678625968435886,0.0522341592644331,1,0.8,0.664,5.47618053195001,6.00818354441343,7.02449772452717,8.40159123787877,66.5827564505979,59.6899224806201,73.1707317073171,80
"fam32a","fam32a",2.58728443256619,0.0556415383120873,0.0524706128104302,1,0.5,0.345,1.99450719702081,1.66271196363588,2.54490386188503,4.14701470772304,34.864694776589,25.5813953488372,41.4634146341463,50
"inaa","inaa",11.2384500904965,-0.544712990943909,0.0526927035664706,1,0.75,0.875,13.4051122517738,13.2525477875473,10.3462398709301,7.94990045173492,88.2315921963499,83.7209302325581,79.2682926829268,75
"rps26","rps26",3.56562497726551,0.077294430037366,0.0528056341985664,1,0.6,0.446,2.96690569334191,2.91606574297799,3.46518576350443,4.91434270923772,44.9339207048458,39.5348837209302,45.1219512195122,60
"rho","rho",89.4449676813053,0.153730760369274,0.0547060775355801,1,1,0.979,66.7911232023944,85.0890331511987,95.0444874128697,110.855226958758,97.8602894902454,98.4496124031008,98.780487804878,100
"rps6","rps6",5.5609651878828,0.0500700526448064,0.0557908482769344,1,0.6,0.594,4.58754903400546,5.15658836289954,6.0384411565289,6.46128219809728,59.8489616110761,54.2635658914729,59.7560975609756,60
"gnb1b","gnb1b",6.88342880287424,0.122641758934235,0.055847794175111,1,0.5,0.521,4.80488707821585,6.81077728296446,7.40689210236511,8.51115874795152,51.6047828823159,57.3643410852713,52.4390243902439,50
"rps10","rps10",3.32905592311551,0.0760203072944083,0.0562453995818117,1,0.55,0.424,2.5618787070555,3.25606522941319,3.25703062713664,4.24124912885671,42.2907488986784,43.4108527131783,42.6829268292683,55
"slc25a3a","slc25a3a",12.8153277370712,0.0195256093921263,0.0575046313604306,1,0.95,0.841,11.9085078499262,10.2714391746502,12.6822871960015,16.3990767277071,84.6444304594084,77.5193798449613,82.9268292682927,95
"gnao1b","gnao1b",2.07448098687191,0.16088627607389,0.059284600717633,1,0.3,0.228,1.46701107148533,1.7627878220514,1.82178257104236,3.24634248290854,22.7816236626809,24.031007751938,21.9512195121951,30
"polr2l","polr2l",1.92335425505458,0.116117756337322,0.0614864173631789,1,0.35,0.265,1.36443279596877,1.89956313142055,1.93292942191875,2.49649167091026,26.0541220893644,27.1317829457364,34.1463414634146,35
"lin7a","lin7a",2.09079661518729,0.119801199812621,0.0623447288039897,1,0.35,0.253,1.51246000659446,1.9761280101618,1.55649627304275,3.31810217095016,25.3618628067967,25.5813953488372,23.1707317073171,35
"es1","es1",104.199181869369,0.195173746552133,0.0655438571260407,1,0.9,0.936,66.3468546420144,117.310499448858,120.095022872184,113.044350514418,92.825676526117,99.2248062015504,98.780487804878,90
"prph2a","prph2a",12.0470165946325,-0.539305095087859,0.0662291204993954,1,0.8,0.818,11.9151984002771,13.1684614589009,15.3796035732726,7.7248029460792,82.2529893014475,75.1937984496124,84.1463414634146,80
"atp5ib","atp5ib",10.4266172360921,-0.0504368257193042,0.0663959287416928,1,0.9,0.833,9.90967032319437,8.82717788821178,9.85346423593067,13.1161564970317,83.8892385147892,79.8449612403101,78.0487804878049,90
