"","Row.names","baseMean","avg_logFC","p_val","p_val_adj","pct.1","pct.2","L","M","S","UV","pctL","pctM","pctS","pctUV"
"rp1l1b","rp1l1b",1.73830166837239,0.198952143130464,0.253225339232949,1,0.389,0.221,2.65929050825603,1.51624195147819,2.14895220099823,0.628722012757099,38.8923851478918,20.1550387596899,28.0487804878049,10
"si:dkey-88p24.11","si:dkey-88p24.11",0.785114036823827,0.0426579418689496,0.253588397100571,1,0.128,0.087,0.598922137863396,0.55906662689019,0.392663267741405,1.58980411480032,12.8382630585274,8.52713178294574,6.09756097560976,20
"tmem18","tmem18",0.579903277986351,0.0490230374552116,0.253822345428107,1,0.137,0.095,0.652515689284595,0.709458109806911,0.460621420209762,0.497017892644135,13.7193203272498,11.6279069767442,7.31707317073171,5
"atp6v0a1a","atp6v0a1a",0.539122981129412,0.0682071242179919,0.253878415749031,1,0.172,0.108,0.852416411601044,0.548686711190835,0.755388801725771,0,17.1806167400881,10.077519379845,14.6341463414634,0
"atp6v1ba","atp6v1ba",1.27115322191191,0.0904016847323423,0.254049116597275,1,0.281,0.221,1.50814497654272,0.897078158749853,2.07850933696056,0.600880415394492,28.0679672750157,14.7286821705426,36.5853658536585,10
"eif3s10","eif3s10",0.514195989305078,0.0315405399823734,0.254071742470848,1,0.115,0.087,0.538457057219652,0.540260317838111,0.380475767180429,0.597590814982119,11.5166771554437,9.30232558139535,7.31707317073171,10
"sf3a2","sf3a2",0.537961790986354,0.0298622179100987,0.254154451186827,1,0.114,0.087,0.528904927651166,0.360518726455912,0.863188905979909,0.399234603858429,11.3908118313405,6.2015503875969,12.1951219512195,10
"clcn3","clcn3",0.377571558822681,0.0225567625478622,0.254734092358486,1,0.108,0.082,0.469557840446155,0.46229606113629,0.57843233370828,0,10.7614852108244,7.75193798449612,10.9756097560976,0
"eif1axa","eif1axa",0.491388657573402,0.0516266118517099,0.254793224210561,1,0.146,0.104,0.709552736272161,0.587333677871881,0.668668216149565,0,14.6003775959723,10.077519379845,13.4146341463415,0
"gcdha","gcdha",0.505482008505478,0.0320419420411162,0.255267627530203,1,0.117,0.095,0.528764599678053,0.473224035347203,0.352832856748701,0.667106542247955,11.7054751415985,9.30232558139535,8.53658536585366,15
"chordc1b","chordc1b",0.377336854875225,0.0225567625478622,0.255447271738744,1,0.109,0.078,0.462748427449319,0.542772111325869,0.308590644880341,0.195236235845373,10.8873505349276,8.52713178294574,7.31707317073171,5
"pfn1","pfn1",0.604730014876513,-0.0276184021703651,0.255507391379105,1,0.07,0.104,0.361493641704139,0.451354295075762,0.745631916238307,0.860440206487844,7.04845814977974,8.52713178294574,12.1951219512195,15
"mtch2","mtch2",0.49031812219634,0.0320419420411162,0.256248083778079,1,0.116,0.091,0.558278577678946,0.522521887406799,0.399684674204901,0.480787349494716,11.5796098174953,9.30232558139535,8.53658536585366,10
