48MG1,48MG2,48MG3,60MG1,60MG2,60MG3,72MG1,72MG2,72MG3,96MG1,96MG2,96MG3,120MG1,120MG2,120MG3,192MG1,192MG2,192MG3,48C1,48C2,48C3,60C1,60C2,60C3,72C1,72C2,72C3,96C1,96C2,96C3,120C1,120C2,120C3,192C1,192C2,192C3,baseMean
1.582527538213216,0.5690742099742429,0.6025540110768052,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.3751735288408939,0.5538093285167197,0.5190907604697932,0.8828365299266085,2.0046677027066986,1.3633223340519947,0.15825966475273118,0.1277133013027133,0.4192378113303194,2.541827244516302,3.6540877037324395,5.171096445543743,0.42166204329456125,5.386971251287726,4.226067814241441,3.4853282672121866,4.055016973384789,3.810203041106268,0.691665964884622,0.7629796590587773,0.45433924127827396,3.8721984079544396,2.2619598252646242,2.986450389733809,1.5047261531203293,2.299191573899023,3.22072407870819,12.742068328342196,15.241756048963294,13.677659395846703,1.1487917561513052
0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.06223989374066816,0.05099116525609012,0.2589525064237194,0.2588290947721124,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.9752346083953182,1.4021523671847245,1.69280229498644,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.22994206781907658,0.31850098497884105,0.31748769040159347,0.05099116525609012,0.05099116525609012,0.05099116525609012,2.9848597300382074,2.418470942300517,2.886069790412523,0.2923391526986702
0.43387525849537245,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.6748751887589789,0.6745049538041554,0.6661464006291695,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.8019389628067125,0.5013782325656352,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,1.577363210569913,1.7580510231491278,2.2622922686973785,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.7910136946518977,0.7866431694936579,0.9171048719789763,0.21251727501878373,0.39686815120115526,0.36796445660130045,0.13481598139272216,0.47375541115688014,0.41680776205046854,0.24247849889628365
162.35555828938817,59.24780329836252,60.417109609289064,44.08142756053978,31.56530443261539,24.284856177953362,61.29396538551883,63.30259143403746,65.84395734810926,58.987235252162385,62.539543053542985,61.56651470256396,17.512770476173692,17.84285451446805,18.828588360822607,54.74309691302,48.80539120151422,49.61023283840211,183.79254540892563,186.00989716345836,181.8793747527947,227.808595906759,229.59476077629904,228.45628213970656,48.29380357728468,50.02351691005886,52.63941120359152,185.50467351836946,188.8594219255739,187.31143697187244,32.873096669035235,37.82075803045724,34.75956656755644,44.582086489680236,47.236554178735,47.241332151731164,53.49048893602688
1.3272714760536957,17.098918677427086,17.398605353009494,110.12708215346522,204.8940274030916,169.68804625413696,17.78708846343103,19.36168335473086,17.51238375792999,125.45167988933672,133.27510398502628,112.96478513543644,14.378997883736059,13.83489012739238,14.686931750319683,163.94939154574308,161.06436772841784,166.63149383216808,4.128370823679252,2.3378397735553587,1.5692008557962172,3.027416653618036,3.310757214392929,4.178753225013147,4.856052162470064,2.2296226238208705,6.644966357441562,6.464968251855783,6.247856139133649,5.957886645106167,11.357818848644634,12.156685673333437,13.839329338772744,32.910319090815776,37.42335050288585,36.9984674414885,82.30181937615846
0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.8828365299266085,0.46666702428813467,0.25604291038044935,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.1665215956484935,0.3887814657382494,0.5435345041751953,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.12730976752178141,0.12740387151808852,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.18423766740167846
12.048026086753563,3.4013354801357996,3.1281908615494807,11.058600264076984,0.05099116525609012,0.05099116525609012,4.366167715164051,4.615725184297765,3.109319289816104,45.17860219863184,47.99088798742157,42.221933067531985,5.2872263478278745,5.95859564084606,5.7908680372633246,35.33398460709619,35.068585648573254,35.467202678010715,17.47252243306418,12.247517076185497,12.826725711151289,42.992415916069774,42.66330093932196,48.18364518349481,15.555321316266514,12.317459597811752,16.728668257996198,58.243671885926645,63.428080104872,61.988781056948255,7.158139994814612,4.720330475514485,6.865916929178107,38.55508220945658,38.86074893894874,41.4943534160913,16.673735190306044
2.8588078490108213,3.4900863229140673,3.448708901318004,187.1803458452117,299.43696720516954,230.27270878588024,4.060313683089355,4.072411598492679,2.9931655441055005,11.280903588308052,12.313429006701343,14.814716814210028,1.1236761602225058,1.2785453420020596,2.5854822515969293,12.528277647635676,18.066473857637906,14.82729133282924,8.20575048210244,8.436102729020055,6.882934772686669,23.709757867620336,24.044580931523583,25.554663891612304,6.073334281764305,6.584218917378127,9.241200492343843,24.740833736916287,25.731933858640343,24.968416266360567,2.6354089214591703,2.818007052816625,2.9037507873629824,15.390932518259701,14.340422676702772,14.13493014183967,45.92401731868531
17.70577670451931,9.037013996555983,9.281457681557573,44.08142756053978,63.07961769997433,96.98645121604488,13.339031510074864,12.630444229559473,12.014826973447516,65.14289095072402,63.02588380861066,62.7968251733102,0.8938150898725596,0.6647682536290752,2.8836576735193957,76.6083861690862,70.8360745989607,75.5344305768445,17.101851555025778,19.489204335799815,24.342346213898153,39.584027138884124,37.748435672550336,38.207728805503166,16.836670915523683,16.36272755698287,15.49564850661192,67.32576656487481,72.27864249039929,72.8938188659021,2.3123567019337985,3.5097610247067395,3.5725644321013816,68.75883995980786,68.76370958000322,61.233816979116014,38.696821103712836
252.8144778777893,162.53603412371322,161.98621846596663,192.68415039462252,383.4226120626798,222.15436400662642,179.09587960449602,177.41306780013986,167.54236940502153,194.54475587886918,194.45012015877205,197.4543061964771,91.48512772905768,91.86437137225025,95.58490547210012,193.05381757019737,197.62453791727117,192.25312923384686,305.06122986799147,320.91109656703213,330.0110942587939,382.2194447547943,381.88834086471036,400.72695750293263,136.41221551819294,133.53683394718468,132.81632907465996,291.126070895771,306.20126679786074,306.4153964725269,140.11997250707356,141.62881782215027,147.03784582785627,196.9001598915541,198.62335746485738,208.67985448305973,185.99801362610538
4.645600284127452,2.8433145561674125,3.0353199100971238,0.05099116525609012,0.05099116525609012,0.05099116525609012,3.155352314778407,3.17251331972644,2.9954886190197185,2.130604576932389,2.765354524735332,3.0242414695592976,0.5367642272623095,1.0130867512807435,0.7964297200622216,3.2188355666157986,3.1091193522879044,3.1188325333808082,5.855697115338552,9.831080380082641,9.160249308496864,3.4853282672121866,3.2098924421271002,4.093249582346744,2.1011505240673936,2.184290023091854,1.0721255349325074,3.975801562069857,4.455540346991196,4.814616552231943,3.766091689798016,2.5309291544822172,3.7215418790336137,2.7199733110464583,2.8124872194800488,3.160432238008321,2.206323956766757
0.05099116525609012,0.1253199960828917,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.15366244334573292,0.05099116525609012,0.05099116525609012,0.12724124931507622,0.20187083280478843,0.12839083280052102,0.29563394476148097,0.30254451216900957,0.05099116525609012,0.15325809229211643,0.05099116525609012,0.14976261454313383,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.09539251701983857,0.05099116525609012,0.1842394278288422,0.05099116525609012,0.16513057061796238,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.07774280570434343
16.940008518040838,16.39556824840927,16.166366387397705,5.554795714666569,0.05099116525609012,6.109457418430391,17.171943837123486,17.96121665840096,16.080208073318467,14.121655508657904,12.866277899213948,17.8207753977331,0.6133845840456249,0.6386827273732237,0.6473420091009955,14.79960590915032,15.814538521090148,14.670146553269356,23.647899261185056,24.31445489931126,25.860555904438307,66.06658212507902,64.74657304903931,70.05046469505767,25.121877424319766,26.00523839440044,22.47254908742611,41.111477582659504,43.713943940403645,44.28941433940957,11.62595219085064,10.368501655997425,9.331969135843837,9.38404619390866,9.098146027533,10.202401726300163,11.356831396148799
8.049439873024669,0.3094779948478022,0.2208770520591846,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.10906803811138854,1.7146818945971263,2.1293704604163066,1.4863533811266096,0.05099116525609012,0.05099116525609012,0.05099116525609012,1.7839476211421432,2.4155232686311936,1.4582578478821047,7.835079604063958,5.005829816571167,4.605620236876473,4.095877085337721,3.922058864488917,4.989563629608271,0.691665964884622,0.9843094155592389,0.6892001463038511,2.9774438951395186,4.2642708258894375,4.381559698870517,0.8586217140695557,0.05099116525609012,0.6849377479465086,5.192805387077097,6.984324798029017,6.178419161561942,1.1158292641048473
1.3693887263100168,0.605683932620279,0.61727745459974,16.56240481348742,60.4009010722491,24.284856177953362,0.9479338885313604,0.8755229631756456,0.8640673852302637,2.3385659181000076,2.5450463194483466,1.6914051262509708,1.2769168737891354,1.125101069908814,1.1691489974652882,1.668417190749741,2.377240367909891,1.1463137332333386,2.890330091030767,3.862405512421523,3.4669629689713664,2.90072777385699,3.286305148389096,3.220522746855257,4.0231749229529825,5.6509006670749855,3.3696778667044582,2.1365092026442776,2.257947177968787,2.3601835556418735,1.8277783726457146,1.0886221230912871,1.1603976849643234,3.7946074539180765,3.488910012921298,5.2327832588484675,6.770344000611818
0.2845504621320524,0.05099116525609012,0.05099116525609012,5.554795714666569,7.929569482095908,6.109457418430391,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.2589525064237194,0.2588290947721124,0.6661464006291695,0.05099116525609012,0.05099116525609012,0.12553502073670306,0.05099116525609012,0.05099116525609012,0.16826338880825814,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.12470120203746618,0.43539604503320994,0.05099116525609012,0.2220311721768903,0.11826594065570895,0.36264010523309476,0.2508635591152178,0.05099116525609012,0.16513057061796238,0.05099116525609012,0.21864079752935478,0.05099116525609012,0.05099116525609012,1.2119455542222053
23.215478806232515,3.6564941531233157,3.3920802723836156,38.57762301112935,84.03663602276865,30.343322431127678,3.2584491795226973,3.3761153052973105,3.9223955097902614,20.847125282019,22.08181169395439,24.17737949658819,1.8132593712723457,1.8923224303750468,1.7654998413101928,18.612110112099693,23.432835764631072,21.354663295742828,20.808560335410398,22.02760629101211,20.417774163851885,27.04182804254047,26.502013564909458,27.176284700802565,15.383620469966136,15.605406462451112,17.66555904217425,28.171847282296884,32.010389327533304,30.80868761492447,2.580490044139863,3.796838923041153,4.013157307071209,14.77565836781686,16.93281303256639,15.049471633825611,18.31975566552045
2.4121097402316596,0.9939688697752117,0.8437919703372007,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.6237515249465568,0.6696712319078711,0.7479136395196683,0.2589525064237194,0.2588290947721124,1.0762498908778892,0.587333662739298,0.5880461175824526,0.3491665871785441,1.0907650387877226,0.9517652998751803,1.69280229498644,1.1630037993715006,4.243546947138087,4.226067814241441,1.4247260060385314,1.6296776766289691,1.451481864102236,2.2292854839931047,2.050958844477119,1.327409127351612,1.7099871266106943,1.031414654539976,1.31684965969723,0.8586217140695557,2.299191573899023,1.477370976309532,2.1466115686718847,2.5030237914806666,2.520253193618152,0.738782831428322
0.6674345553713336,0.938499593038792,1.07030648607466,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.7955796328536958,0.9508894440223175,0.7479136395196683,0.812129673929614,0.39600212825268727,0.5964288072868875,0.280852235606036,0.3578797094425827,0.3491665871785441,0.9752346083953182,1.0260791659812547,0.9891689536734319,1.533674677409973,0.4321325999726333,0.43054358789112135,0.6615399833816197,0.6363124952229954,1.0342830559196472,4.151309882878683,3.384270630624485,4.135528643961761,0.45463981765380357,0.5860108047015938,0.9171048719789763,1.5047261531203293,1.7803760949814202,1.1603976849643234,1.866636682775535,1.9957066963997243,1.6971658508307998,0.6170299286886163
0.22073644659217193,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.05099116525609012,0.5592730563455927,0.5858801090900774,0.19841123881884237,0.179126125181797,0.45098470110029665,0.17863296146564264,0.05099116525609012,0.11786862018677845,0.05099116525609012,0.5355694945441697,0.338069063590495,0.2094778109286946,0.35778999231616393,0.13554401443624778,0.3253536128518751,0.06042145866365023
